,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,SUBLOCALITY,LATITUDE,LONGITUDE,BEDS_BATH_RATIO,SQFT_BEDS_RATIO,SQFT_BATH_RATIO,SQFT For TotalRooms,LOCATION_SIZE,Distance_to_center
2417,11,1039000,3,2.0,2300.0,9,40.6049171,-74.0166722,1.5,766.6666666666666,1150.0,460.0,-6912513.929007412,19477.716089608377
2419,7,380000,3,2.3738608579684373,600.0,9,40.6789407,-73.8712984,1.2637640449438203,200.0,252.75280898876406,111.65156967365678,-1803003.7002273628,13752.999789250645
2420,0,599000,2,2.0,2184.207862,13,40.7230099,-73.84699,1.0,1092.103931,1092.103931,546.0519655,-6568506.5009148745,12054.074182599497
2421,12,530000,3,2.0,1280.0,16,40.6155659,-74.0802854,1.5,426.6666666666667,640.0,256.0,-3851280.27334977,20132.607949855512
2423,2,1449000,4,2.0,1632.0,9,40.6990196,-73.9587153,2.0,408.0,816.0,272.0,-4912397.036251568,8700.067083908534
2425,11,825000,5,2.0,2184.207862,16,40.6033161,-74.1679729,2.5,436.8415724,1092.103931,312.0296945714286,-6577666.944842933,25426.383760829838
2429,8,399900,3,2.3738608579684373,2184.207862,16,40.5771876,-74.0829699,1.2637640449438203,728.0692873333334,920.107787559738,406.45039380973657,-6565900.441136056,24097.58837358059
2430,2,990000,1,1.0,791.0,11,40.7804721,-73.9871434,1.0,791.0,791.0,395.5,-2386629.4340112773,1397.5347876228595
2432,10,1150000,4,3.0,2184.207862,14,40.7569734,-73.8811062,1.3333333333333333,546.0519655,728.0692873333334,312.0296945714286,-6577021.799737425,7907.1025681667115
2434,2,2300000,1,2.0,1100.0,11,40.7761296,-73.960619,0.5,1100.0,550.0,366.6666666666667,-3317410.564204244,903.1962568279139
2436,2,350000,1,1.0,738.0,19,40.5781826,-74.1626869,1.0,738.0,738.0,369.0,-2220927.643737503,27341.819695227132
2440,11,995000,5,2.0,2128.0,9,40.6631136,-73.9544199,2.5,425.6,1064.0,304.0,-6399357.728366425,12707.639752218727
2441,4,193999,3,1.0,435.0,19,40.5559755,-74.1387681,3.0,145.0,435.0,108.75,-1307944.9772587449,28314.467764455527
2442,0,245000,3,1.0,713.0,14,40.7379227,-73.8470718,3.0,237.66666666666666,713.0,178.25,-2144972.303760751,11317.728114538564
2445,7,849000,3,3.0,2184.207862,11,40.5868122,-73.9890289,1.0,728.0692873333334,728.0692873333334,364.0346436666667,-6559129.94986474,21164.63055012039
2447,2,1895000,3,2.0,1929.0,11,40.7647904,-73.9890812,1.5,643.0,964.5,385.8,-5818152.167535694,1995.8740186342252
2452,2,2195000,3,2.0,1708.0,11,40.7629604,-73.9705452,1.5,569.3333333333334,854.0,341.6,-5150061.355319849,1526.503825751528
2453,10,1260000,7,2.0,2000.0,9,40.6186892,-73.9952499,3.5,285.7142857142857,1000.0,222.22222222222223,-6011180.115928862,17682.776038715005
2455,11,225000,2,1.0,600.0,11,40.8375103,-73.9407123,2.0,300.0,600.0,200.0,-1811732.7600843518,7238.418595341026
2461,10,950000,3,2.0,2184.207862,14,40.7689418,-73.8785452,1.5,728.0692873333334,1092.103931,436.8415724,-6578725.10918166,7859.701072892738
2462,7,730000,4,3.0,1648.0,14,40.6987,-73.761794,1.3333333333333333,412.0,549.3333333333334,235.42857142857142,-4947311.038770935,19667.6373239976
2463,2,830000,2,2.0,2184.207862,13,40.7624173,-73.7710902,1.0,1092.103931,1092.103931,546.0519655,-6568105.171402067,16936.33203135891
2466,7,888000,4,2.0,2184.207862,14,40.7367436,-73.7039037,2.0,546.0519655,1092.103931,364.0346436666667,-6557990.244446263,22957.742267987545
2467,10,1149000,6,3.0,2600.0,14,40.5781241,-73.8449946,2.0,433.3333333333333,866.6666666666666,288.8888888888889,-7790877.523110838,24513.727581131272
2470,2,450000,2,1.0,1249.0,13,40.5894946,-73.7896353,2.0,624.5,1249.0,416.3333333333333,-3740859.920428104,25843.996324859803
2472,7,558000,3,2.0,1108.0,16,40.5463363,-74.1420026,1.5,369.3333333333333,554.0,221.6,-3330854.7210835824,29381.54227514594
2473,10,1695000,4,2.0,2184.207862,9,40.6768411,-73.9867935,2.0,546.0519655,1092.103931,364.0346436666667,-6573480.680135573,11177.43823398928
2474,7,725000,5,2.3738608579684373,2184.207862,14,40.6702491,-73.7454183,2.1062734082397006,436.8415724,920.107787559738,296.2095304035569,-6550973.487389383,22415.512428642007
2475,0,940000,3,2.0,2184.207862,13,40.7553599,-73.88722,1.5,728.0692873333334,1092.103931,436.8415724,-6577305.665844419,7468.819616003273
2477,0,99000,1,1.0,859.0,20,40.8366623,-73.9239586,1.0,859.0,859.0,429.5,-2593155.8428423204,7770.56245924393
2478,11,895000,2,2.0,1111.0,11,40.7696861,-73.9557104,1.0,555.5,555.5,277.75,-3349832.8702229713,1527.1257959899126
2479,0,995000,3,2.0,1300.0,11,40.776763,-73.9625093,1.5,433.3333333333333,650.0,260.0,-3920737.226394815,742.0392619344024
2481,0,345000,2,1.0,1000.0,9,40.5871907,-73.9840965,2.0,500.0,1000.0,333.3333333333333,-3002806.633412703,21097.32592520482
2482,7,879000,4,2.0,2240.0,16,40.5708089,-74.1179169,2.0,560.0,1120.0,373.3333333333333,-6735733.407459796,26016.504279175402
2485,0,500000,3,2.0,1200.0,14,40.7329909,-73.8586242,1.5,400.0,600.0,240.0,-3610179.200910143,10663.264350225692
2489,12,1238000,3,2.0,1500.0,14,40.7367847,-73.8477757,1.5,500.0,750.0,300.0,-4512481.408897188,11312.028074129672
2490,0,1450000,2,2.0,2184.207862,11,40.7717467,-73.9805466,1.0,1092.103931,1092.103931,546.0519655,-6588261.35453737,950.7551706521498
2492,2,595000,1,1.0,574.0,12,40.8080535,-73.9426066,1.0,574.0,574.0,287.0,-1732018.5076397334,4244.586500666305
2493,2,2799000,3,3.0,2350.0,9,40.6676042,-73.9931265,1.0,783.3333333333334,783.3333333333334,391.6666666666667,-7071439.477752948,12266.653204086286
2496,11,669000,3,1.0,1080.0,14,40.7696159,-73.7403605,3.0,360.0,1080.0,270.0,-3246875.467825534,19464.566399423657
2500,0,585000,3,1.0,1050.0,14,40.7512505,-73.8814433,3.0,350.0,1050.0,262.5,-3161299.263380839,8080.2156423117995
2501,7,699000,3,2.0,1538.0,16,40.6059609,-74.1644799,1.5,512.6666666666666,769.0,307.6,-4631717.715379907,25011.188432349154
2507,7,888888,4,3.0,2088.0,16,40.5469948,-74.1413764,1.3333333333333333,522.0,696.0,298.2857142857143,-6276966.487006581,29291.798827006438
2508,7,1690000,3,2.0,1536.0,9,40.6042182,-73.946797,1.5,512.0,768.0,307.2,-4611919.688569506,19287.583517112427
2511,2,1295000,2,2.0,1160.0,11,40.7822235,-73.9509367,1.0,580.0,580.0,290.0,-3498425.009099153,1823.8415876081765
2512,0,599000,1,1.0,800.0,11,40.7142822,-73.9792183,1.0,800.0,800.0,400.0,-2409608.6166412835,6969.699463903354
2513,7,628000,3,2.0,960.0,16,40.5883038,-74.0928759,1.5,320.0,480.0,192.0,-2887011.990187102,23319.42344179408
2514,2,593000,2,2.0,1312.0,19,40.6151849,-74.0646359,1.0,656.0,656.0,328.0,-3946691.332698138,19604.666263744282
2515,7,634900,2,2.0,2184.207862,14,40.7123648,-73.7530514,1.0,1092.103931,1092.103931,546.0519655,-6558436.055171109,19729.553132169374
2516,2,499900,2,2.0,960.0,16,40.5741868,-74.0960192,1.0,480.0,480.0,240.0,-2886130.2951908987,24850.47848377219
2517,2,540000,3,1.0,509.0,11,40.7478487,-73.9775903,3.0,169.66666666666666,509.0,127.25,-1534343.6772781087,3248.6463691594754
2518,7,1950000,3,2.0,2184.207862,14,40.721482,-73.7883218,1.5,728.0692873333334,1092.103931,436.8415724,-6563041.859951682,16592.3640746274
2520,0,299000,1,1.0,800.0,13,40.7365158,-73.8687964,1.0,800.0,800.0,400.0,-2407325.913340466,9721.848332848924
2523,10,899000,4,3.0,1892.0,9,40.6344613,-73.9042326,1.3333333333333333,473.0,630.6666666666666,270.2857142857143,-5681787.021596779,16794.310202390923
2526,2,579000,2,2.0,750.0,13,40.75467,-73.821996,1.0,375.0,375.0,187.5,-2256443.3142909897,12811.62898480864
2527,7,585000,3,2.0,1008.0,16,40.6302304,-74.142966,1.5,336.0,504.0,201.6,-3036545.3574483218,21783.517958208617
2529,10,499000,3,3.0,2184.207862,9,40.6370243,-73.909613,1.0,728.0692873333334,728.0692873333334,364.0346436666667,-6560195.66563776,16376.558497345002
2530,4,350000,3,2.0,1137.0,19,40.579062,-74.1076165,1.5,379.0,568.5,227.4,-3419206.3709794474,24798.08954043553
2531,7,1250000,3,2.0,2072.0,16,40.6321382,-74.0806123,1.5,690.6666666666666,1036.0,414.4,-6236831.218566264,18525.094055651894
2532,10,899000,4,3.0,2184.207862,14,40.7431111,-73.8574241,1.3333333333333333,546.0519655,728.0692873333334,312.0296945714286,-6572677.313124809,10293.411290328904
2533,12,1979000,5,2.3738608579684373,3150.0,9,40.6908422,-73.9117096,2.1062734082397006,630.0,1326.9522471910113,427.1846269781462,-9473718.593007348,10785.23000912207
2534,7,599000,3,2.0,780.0,16,40.5880538,-74.0858781,1.5,260.0,390.0,156.0,-2345461.2527915724,23091.406376889503
2535,7,779000,4,2.0,2188.0,16,40.6445045,-74.0818972,2.0,547.0,1094.0,364.6666666666667,-6588116.145001295,17402.911651881204
2539,0,1195000,2,2.0,2184.207862,11,40.783637,-73.9719146,1.0,1092.103931,1092.103931,546.0519655,-6589413.756887141,775.6398834385789
2540,2,1995000,2,3.0,1838.0,11,40.720539,-73.979335,0.6666666666666666,919.0,612.6666666666666,367.6,-5536935.291961158,6278.549306073114
2544,10,1399000,4,3.0,2283.0,14,40.7580197,-73.9140215,1.3333333333333333,570.75,761.0,326.14285714285717,-6877741.016672559,5252.51795513591
2545,7,1250000,4,2.0,3160.0,16,40.585661,-74.1059417,2.0,790.0,1580.0,526.6666666666666,-9504138.064233407,24083.123680315657
2551,2,520000,2,1.0,741.0,11,40.8536742,-73.9347275,2.0,370.5,741.0,247.0,-2238194.404588928,9098.791072468099
2552,7,599900,3,2.0,1248.0,16,40.5922258,-74.1508322,1.5,416.0,624.0,249.6,-3756414.260252548,25490.556929545757
2555,2,700000,2,2.0,1124.0,13,40.7942255,-73.7950678,1.0,562.0,562.0,281.0,-3383703.8035619915,14966.94693996834
2557,7,999000,4,3.0,2184.207862,14,40.7492036,-73.7045081,1.3333333333333333,546.0519655,728.0692873333334,312.0296945714286,-6560049.907593788,22677.923920738307
2559,2,500000,1,1.0,720.0,11,40.7983883,-73.937888,1.0,720.0,720.0,360.0,-2171913.5985882552,3708.2975922200135
2560,7,695000,3,2.0,1926.0,9,40.6713641,-73.8673475,1.5,642.0,963.0,385.2,-5786254.422437193,14625.25187570134
2563,0,375000,1,1.0,1185.0,19,40.638118,-74.073964,1.0,1185.0,1185.0,592.5,-3567118.3903653063,17670.017313786317
2565,11,2100000,3,2.0,1902.0,9,40.7118832,-73.947991,1.5,634.0,951.0,380.4,-5726088.871631571,7467.905022556822
2566,0,389888,1,1.0,730.0,14,40.7479556,-73.8929488,1.0,730.0,730.0,365.0,-2198020.2157044956,7332.623430054364
2568,0,2795000,4,2.0,2184.207862,11,40.7975649,-73.9720384,2.0,546.0519655,1092.103931,364.0346436666667,-6591675.120074368,2323.524836353473
2569,2,674999,3,1.0,1299.0,19,40.6403656,-74.0737574,3.0,433.0,1299.0,324.75,-3910489.572150116,17443.834551424712
2571,7,759000,3,2.0,1260.0,9,40.6184347,-73.9113421,1.5,420.0,630.0,252.0,-3782725.4085745458,18307.752525222124
2574,0,239000,1,1.0,800.0,20,40.880985,-73.9102329,1.0,800.0,800.0,400.0,-2417218.4980251254,12686.439066777064
2576,7,1100000,5,3.0,2192.0,14,40.6500222,-73.844778,1.6666666666666667,438.4,730.6666666666666,274.0,-6579927.7681985255,17666.11030998317
2578,7,868000,3,2.0,1484.0,16,40.5802397,-74.1018122,1.5,494.6666666666667,742.0,296.8,-4462490.84310009,24457.989333809914
2579,10,1380000,5,3.0,2184.207862,14,40.7600366,-73.8692081,1.6666666666666667,436.8415724,728.0692873333334,273.02598275,-6576456.844791887,8796.140424196803
2583,7,749000,3,2.0,1800.0,16,40.6105648,-74.1237991,1.5,600.0,900.0,360.0,-5418376.823830917,22503.874915761982
2585,0,2395000,2,2.0,1650.0,12,40.7588081,-73.9647057,1.0,825.0,825.0,412.5,-4974276.855568806,2063.4488281080794
2587,2,700000,1,2.0,900.0,11,40.8211582,-73.9445475,0.5,900.0,450.0,300.0,-2716651.864372423,5435.427352667045
2598,7,1099000,3,2.0,1092.0,16,40.6038744,-74.0739123,1.5,364.0,546.0,218.4,-3284395.1118296306,21071.822663227475
2599,0,779000,1,1.0,800.0,11,40.792004,-73.9767816,1.0,800.0,800.0,400.0,-2414128.9367474606,1765.3142273468534
2600,10,1880000,5,2.0,1850.0,9,40.6184547,-73.9949244,2.5,370.0,925.0,264.2857142857143,-5560285.046826951,17705.57671424628
2607,2,395000,1,1.0,519.0,14,40.7267616,-73.8294609,1.0,519.0,519.0,259.5,-1560547.2887748964,13175.669309231347
2608,10,760000,4,2.0,1490.0,16,40.6100159,-74.0754726,2.0,372.5,745.0,248.33333333333334,-4482227.118928161,20506.84199411077
2609,7,988000,4,3.0,1552.0,14,40.7264779,-73.8093514,1.3333333333333333,388.0,517.3333333333334,221.71428571428572,-4665304.113675633,14741.206096593309
2610,2,528000,2,1.0,753.0,14,40.7267616,-73.8294609,2.0,376.5,753.0,251.0,-2264146.6444075084,13175.669309231347
2612,2,420000,2,1.0,840.0,19,40.5945609,-74.1596635,2.0,420.0,840.0,280.0,-2528802.3400703757,25734.67781064189
2614,2,1750000,3,2.0,1494.0,11,40.7847793,-73.9778528,1.5,498.0,747.0,298.8,-4507652.576906615,1055.626714151697
2615,0,268000,1,1.0,850.0,13,40.7741978,-73.8256676,1.0,850.0,850.0,425.0,-2558655.017423534,12267.860331629703
2616,7,849000,3,2.0,2184.207862,14,40.7398873,-73.8506134,1.5,728.0692873333334,1092.103931,436.8415724,-6571551.203885748,10958.93623618732
2617,10,1095000,3,2.0,2184.207862,14,40.757489,-73.9116062,1.5,728.0692873333334,1092.103931,436.8415724,-6579820.199233572,5462.774437946174
2619,10,720000,3,2.0,2184.207862,14,40.6899814,-73.8185297,1.5,728.0692873333334,1092.103931,436.8415724,-6560649.677232674,16083.1725700693
2621,7,729999,3,2.0,1056.0,14,40.6762428,-73.7945184,1.5,352.0,528.0,211.2,-3169778.0376213253,18619.518831797144
2623,7,848000,3,3.0,1080.0,9,40.6180243,-73.9971092,1.0,360.0,360.0,180.0,-3246065.689984582,17774.720318670483
2625,10,795000,3,2.0,1725.0,9,40.6781645,-73.9185084,1.5,575.0,862.5,345.0,-5186849.446399959,11823.487614275327
2628,0,649000,2,2.0,1500.0,13,40.7568337,-73.715194,1.0,750.0,750.0,375.0,-4506596.854531856,21682.57187250778
2629,0,439000,2,1.0,900.0,13,40.7877465,-73.7810708,2.0,450.0,900.0,300.0,-2708427.2510600565,16065.639554942321
2631,2,2375000,2,2.0,986.0,14,40.7478785,-73.9444755,1.0,493.0,493.0,246.5,-2970897.3763723434,3919.9096020020947
2635,11,1225000,4,2.0,2184.207862,13,40.7535399,-73.8868899,2.0,546.0519655,1092.103931,364.0346436666667,-6576982.561471032,7561.715066596838
2636,7,699000,3,2.3738608579684373,2184.207862,9,40.64539,-73.8897652,1.2637640449438203,728.0692873333334,920.107787559738,406.45039380973657,-6559784.126099235,16135.806030966482
2640,0,318888,1,1.0,875.0,13,40.736926,-73.8577614,1.0,875.0,875.0,437.5,-2632645.890592774,10536.854349306359
2641,0,799000,2,2.0,1549.0,13,40.7568337,-73.715194,1.0,774.5,774.5,387.25,-4653812.351779897,21682.57187250778
2644,7,1190000,3,2.0,1088.0,9,40.5787747,-73.9401956,1.5,362.6666666666667,544.0,217.6,-3264437.961916648,22161.604871008065
2645,12,795000,5,2.0,2184.207862,9,40.6678086,-73.8739629,2.5,436.8415724,1092.103931,312.0296945714286,-6561998.607471588,14623.9123476339
2647,2,899999,3,3.0,1750.0,13,40.7654814,-73.8178731,1.0,583.3333333333334,583.3333333333334,291.6666666666667,-5266136.982479817,12981.766456633297
2654,2,330000,1,1.0,726.0,19,40.6299335,-74.0999243,1.0,726.0,726.0,363.0,-2185750.047578089,19590.00024879591
2657,0,345000,2,1.0,1000.0,20,40.8819273,-73.9172822,2.0,500.0,1000.0,333.3333333333333,-3021880.957113984,12555.551032690091
2658,2,999000,2,2.0,1187.0,13,40.7560001,-73.8293002,1.0,593.5,593.5,296.75,-3571667.529038613,12179.477429969465
2659,7,450000,3,2.3738608579684373,2184.207862,14,40.681047,-73.754428,1.2637640449438203,728.0692873333334,920.107787559738,406.45039380973657,-6553513.327279624,21144.582968182876
2660,0,135000,2,1.0,750.0,20,40.8224272,-73.8900397,2.0,375.0,750.0,250.0,-2262278.07484377,8525.908321042261
2661,2,261250,2,1.0,857.0,20,40.8245968,-73.8898403,2.0,428.5,857.0,285.6666666666667,-2585160.157749355,8685.179125590428
2662,2,728000,3,2.0,1450.0,13,40.7436792,-73.8983202,1.5,483.3333333333333,725.0,290.0,-4365789.704889135,7160.001250629918
2663,11,199000,3,2.0,1100.0,20,40.8344217,-73.914718,1.5,366.6666666666667,550.0,220.0,-3320091.2411134383,7995.391405591828
2665,2,1950000,3,3.0,1300.0,11,40.7770634,-73.9522998,1.0,433.3333333333333,433.3333333333333,216.66666666666666,-3920224.90277653,1602.227642337612
2666,0,600000,2,2.0,900.0,11,40.8535911,-73.9359601,1.0,450.0,450.0,225.0,-2718494.5333601837,9055.482134432457
2670,7,2488000,4,2.3738608579684373,3850.0,9,40.5762337,-73.9511136,1.6850187265917604,962.5,1621.8305243445693,604.0295020225973,-11552532.021064067,22353.21739357869
2671,10,1138000,5,3.0,1026.0,9,40.6240315,-73.9954118,1.6666666666666667,205.2,342.0,128.25,-3084147.730253957,17094.358552197285
2674,10,974998,7,2.0,2184.207862,9,40.675444,-73.8823121,3.5,312.0296945714286,1092.103931,242.68976244444445,-6563972.398955776,13526.530681217675
2676,7,729000,3,3.0,2184.207862,14,40.7052223,-73.7583006,1.0,728.0692873333334,728.0692873333334,364.0346436666667,-6557752.154971431,19626.82342925206
2677,0,750000,2,2.0,2184.207862,11,40.7651716,-73.9678719,1.0,1092.103931,1092.103931,546.0519655,-6586070.341093368,1311.7903523441646
2678,7,599000,3,2.0,1120.0,16,40.5863749,-74.1470603,1.5,373.3333333333333,560.0,224.0,-3370483.633516952,25833.526130088114
2680,0,825000,1,2.0,1100.0,11,40.7766673,-73.9439269,0.5,1100.0,550.0,366.6666666666667,-3316705.5966625023,2306.6816350187373
2681,7,800000,3,2.3738608579684373,2184.207862,9,40.6899365,-73.9294828,1.2637640449438203,728.0692873333334,920.107787559738,406.45039380973657,-6570503.425522041,10269.035079808391
2685,12,868000,2,2.0,1152.0,14,40.7259203,-73.8814296,1.0,576.0,576.0,288.0,-3466240.373997689,9443.961817953288
2687,7,1500000,3,2.0,1240.0,9,40.6045606,-74.0114555,1.5,413.3333333333333,620.0,248.0,-3726451.261130502,19435.204104283006
2688,7,625000,4,2.0,2184.207862,9,40.6283989,-73.9334448,2.0,546.0519655,1092.103931,364.0346436666667,-6560918.087803323,16793.968048819508
2691,10,749900,5,2.0,1400.0,9,40.6754664,-73.8780744,2.5,280.0,700.0,200.0,-4207035.18613546,13725.71996829453
2694,10,888000,5,3.0,2980.0,9,40.6484284,-73.9166783,1.6666666666666667,596.0,993.3333333333334,372.5,-8953698.480221285,14985.740404201119
2695,7,725000,2,2.0,988.0,16,40.5821761,-74.1078688,1.0,494.0,494.0,247.0,-2971369.0790528483,24501.64805697045
2696,3,1065000,2,2.0,2184.207862,10,40.7850141,-73.9481639,1.0,1092.103931,1092.103931,546.0519655,-6587520.472601966,2159.0020547375116
2698,2,744000,2,1.0,890.0,13,40.7592629,-73.9257407,2.0,445.0,890.0,296.6666666666667,-2681711.243238992,4299.226636599416
2702,0,189000,2,1.0,800.0,20,40.8522362,-73.8655005,2.0,400.0,800.0,266.6666666666667,-2414056.6987657743,12243.289225603214
2703,7,998888,4,3.0,2184.207862,14,40.682563,-73.799077,1.3333333333333333,546.0519655,728.0692873333334,312.0296945714286,-6557725.020559625,17893.152955618403
2708,10,769000,7,2.0,2100.0,16,40.6219621,-74.0832854,3.5,300.0,1050.0,233.33333333333334,-6319757.664700794,19622.62074266613
2712,0,395250,1,1.0,650.0,13,40.7642499,-73.92761,1.0,650.0,650.0,325.0,-1958842.3195573303,3931.75087751903
2713,7,539000,3,2.0,972.0,16,40.6104417,-74.0628522,1.5,324.0,486.0,194.4,-2923508.83744451,20030.568815490034
2714,12,1348000,5,2.0,2184.207862,14,40.7462947,-73.8595834,2.5,436.8415724,1092.103931,312.0296945714286,-6573383.065565752,9998.83794842129
2715,2,1450000,3,3.0,1855.0,13,40.7573108,-73.8341865,1.0,618.3333333333334,618.3333333333334,309.1666666666667,-5582219.755098707,11747.92672451542
2718,0,297000,1,1.0,800.0,13,40.7322799,-73.85181,1.0,800.0,800.0,400.0,-2406522.0768332956,11211.9111156433
2719,0,244900,1,1.0,518.0,13,40.7511183,-73.7160095,1.0,518.0,518.0,259.0,-1556077.0886965038,21689.25748129656
2722,2,780000,2,2.0,825.0,9,40.6288601,-73.9704912,1.0,412.5,412.5,206.25,-2479402.8092567916,16436.527002375962
2724,0,539999,3,2.0,2184.207862,13,40.7563263,-73.8752379,1.5,728.0692873333334,1092.103931,436.8415724,-6576394.978356862,8402.207083704512
2725,0,750000,2,2.0,1193.0,20,40.8825618,-73.9212739,1.0,596.5,596.5,298.25,-3605354.620921912,12504.275833775158
2726,2,2249000,2,3.0,2321.0,11,40.7486775,-73.9819284,0.6666666666666666,1160.5,773.6666666666666,464.2,-6997039.185324484,3238.9335230125553
2727,0,270000,2,1.0,700.0,13,40.7751901,-73.9090015,2.0,350.0,700.0,233.33333333333334,-2109557.51038458,5250.18404942445
2729,0,1950000,2,2.0,2184.207862,11,40.7380264,-74.0053843,1.0,1092.103931,1092.103931,546.0519655,-6585022.595071783,5167.335686221659
2731,2,628000,3,2.0,900.0,13,40.7376925,-73.8803546,1.5,300.0,450.0,180.0,-2708743.650737185,8803.157064514098
2734,12,588000,2,2.0,2000.0,16,40.5904561,-74.1521059,1.0,1000.0,1000.0,500.0,-6019735.598513002,25712.800819826265
2737,2,285000,2,1.0,835.0,20,40.8396194,-73.8587548,2.0,417.5,835.0,278.3333333333333,-2518663.4685505857,11778.8866491967
2739,2,899000,2,2.0,1697.0,19,40.6403656,-74.0737574,1.0,848.5,848.5,424.25,-5108622.635826594,17443.834551424712
